% Created by Ralph Foorthuis, 2017
% See the following publication for use in anomaly detection research: Foorthuis, R.M. (2017). SECODA: Segmentation- and Combination-Based Detection of Anomalies. In: Proceedings of the 4th IEEE International Conference on Data Science and Advanced Analytics (DSAA 2017), Tokyo, Japan.
% www.foorthuis.nl

@relation Helix
@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute color {'Blue','Red'}
@data
-0.929417968090534,0.297769428066029,-12.0178383750028,'Blue'
-0.966779445527271,0.416123220659572,-9.23304264629404,'Blue'
-1.02608860792896,0.152636498202161,-7.7991333053098,'Blue'
-0.969293153665809,0.241921690779716,-10.2170096485819,'Blue'
-0.865414761806639,0.00735914482288812,-10.3155275530692,'Blue'
-0.755798608332687,0.0328561636840904,-10.7772282545812,'Blue'
-0.931999430799022,-0.165774643105267,-9.69574842192338,'Blue'
-1.19659110462521,-0.124325632065821,-7.94233959117872,'Blue'
-0.991654899808912,0.131254469180954,-9.01792815702199,'Blue'
-1.07016996511525,-0.0044160257625849,-9.28756117969876,'Blue'
-0.939967810054794,-0.0635389050262523,-10.7808195627422,'Blue'
-0.920115078681966,0.0671860578475325,-9.17877467468008,'Blue'
-1.10277664924713,-0.062749318078028,-10.4902077421029,'Blue'
-1.04164572500322,0.0496490996438864,-8.73166095446618,'Blue'
-0.983683928654234,-0.143093635271984,-7.61950141538047,'Blue'
-1.05614107504566,0.0028664810123483,-9.26218643054055,'Blue'
-0.976942387770812,-0.0603971975198665,-10.6004742272475,'Blue'
-0.973985153649863,0.0739969609448903,-10.4772938862571,'Blue'
-1.03346312204636,-0.0514987903248648,-11.3208658302046,'Blue'
-0.969235795731401,0.0232273035275143,-8.76518367514098,'Blue'
-0.927249333345668,0.0519668486827581,-9.04488693529457,'Blue'
-1.06821037247484,0.0691687832110157,-8.99693912322155,'Blue'
-0.933544451681282,-0.130096684544779,-8.25753227693908,'Blue'
-0.827151080039597,0.0765863519788213,-10.8656695513452,'Blue'
-1.00587044339452,-0.40561333087138,-10.1033385883587,'Blue'
-0.970136764797531,-0.449349247170833,-9.4044669060185,'Blue'
-0.827878183197855,-0.229756286302108,-8.93272893637549,'Blue'
-1.08357947336434,-0.407136028478189,-9.19980494170924,'Blue'
-0.94972874102023,-0.360760306967322,-7.3508976551083,'Blue'
-0.858708258627025,-0.323161278283413,-9.03438140950718,'Blue'
-0.950507492438212,-0.304739396879667,-7.41031836276736,'Blue'
-1.03565546770508,-0.309347223959296,-8.27252583763646,'Blue'
-0.871189397904141,-0.302455393618556,-9.25853856542983,'Blue'
-1.04548045705334,-0.171467252009484,-9.93138366281612,'Blue'
-0.894691107419672,-0.473699315698417,-9.20693128028432,'Blue'
-0.854231004525074,-0.1820056587802,-9.56562895296134,'Blue'
-0.913102773777261,-0.349786058149179,-9.82240898081613,'Blue'
-1.02107968664429,-0.336913326195113,-9.74146539818718,'Blue'
-0.876677281534873,-0.235011806951459,-8.04334346144445,'Blue'
-0.979992406552415,-0.389483828684261,-8.26865628036538,'Blue'
-0.98378545602816,-0.35713321582663,-8.65351117116976,'Blue'
-0.932206272614537,-0.380383107669713,-10.1629497166448,'Blue'
-1.08681221663192,-0.403859372169041,-10.6396454311303,'Blue'
-0.810402200961928,-0.173972614968338,-9.08184367414446,'Blue'
-0.845663745034882,-0.83690371305081,-9.63235105176931,'Blue'
-0.770304831032686,-0.528993121153246,-8.78027269592267,'Blue'
-0.865331373458737,-0.621994704661785,-8.11023973528957,'Blue'
-1.03449104187139,-0.609552255966617,-8.23337055197936,'Blue'
-0.67933100058741,-0.691770550676627,-9.30925447844312,'Blue'
-0.768904621281017,-0.566031229518401,-8.07299840382661,'Blue'
-0.885344912941896,-0.654927297477568,-9.26618595915979,'Blue'
-0.786438175222347,-0.590404380739994,-8.73512180139751,'Blue'
-0.864569602797425,-0.58444478567412,-8.83491639234784,'Blue'
-0.948647407459786,-0.533542763532063,-8.57969108689478,'Blue'
-0.852171398244501,-0.608125473194472,-7.9721865922174,'Blue'
-0.703882079611582,-0.635297530959417,-9.15521068373999,'Blue'
-0.716673668304284,-0.491802489905404,-9.87391152005397,'Blue'
-0.877152504747669,-0.498248904470565,-8.93070370997988,'Blue'
-0.764770492277227,-0.746424859741678,-8.99935896288731,'Blue'
-0.894442734797344,-0.626402668021301,-8.27002340694162,'Blue'
-0.976703897256025,-0.555329250001634,-8.28482339370007,'Blue'
-0.835387715896197,-0.635058584613266,-9.48154236942848,'Blue'
-0.884575945427729,-0.568077556412546,-9.37978029696995,'Blue'
-0.782288007261542,-0.733367702472192,-8.91041244598145,'Blue'
-0.717651237499385,-0.744619972765429,-9.24813178889284,'Blue'
-0.697479003252834,-0.813122858773834,-9.55465861218374,'Blue'
-0.666247590972091,-0.89640897441467,-9.1748181162581,'Blue'
-0.614981053594248,-0.981604395784117,-8.64418965119251,'Blue'
-0.572428985615237,-0.611483512803753,-9.67881375508421,'Blue'
-0.519521950882981,-0.948789151794378,-8.26251591180193,'Blue'
-0.716895027686349,-0.56665525839012,-8.11311493961738,'Blue'
-0.443454508608566,-0.924115333781739,-8.44522683272445,'Blue'
-0.615296511969323,-0.892337463924844,-8.26893428315616,'Blue'
-0.613901875797554,-0.851165116479889,-7.44817489949346,'Blue'
-0.59006923318244,-0.971814917906591,-8.73645814977424,'Blue'
-0.582662493447509,-0.906359950654863,-8.55166274865585,'Blue'
-0.455064658621848,-0.8354610697813,-7.87897424761274,'Blue'
-0.818051685464298,-0.656624698453282,-9.36368849626695,'Blue'
-0.371042788132666,-0.894538650909366,-8.0262806337487,'Blue'
-0.503553245487151,-0.754029852929312,-8.23858986864754,'Blue'
-0.450934537327285,-0.70646396995067,-10.3366848858154,'Blue'
-0.606462678060981,-0.773645514988553,-8.82234297497704,'Blue'
-0.717360004176801,-0.824298890324842,-7.59927724097188,'Blue'
-0.372597588922538,-0.568425797516215,-7.64952581005278,'Blue'
-0.181335866458734,-0.96996437745916,-8.14997181788884,'Blue'
-0.448443922067035,-0.792861363834398,-8.01510882847969,'Blue'
-0.415771030164571,-0.867553649642296,-6.98591319927855,'Blue'
-0.583235853115869,-1.06062953414158,-8.59899431504026,'Blue'
-0.405942358846469,-0.789153398703137,-8.19659772077683,'Blue'
-0.426934103576933,-0.977551736175108,-7.91238695643091,'Blue'
-0.364103603338211,-1.00188384800167,-6.53362728765336,'Blue'
-0.430609241549071,-1.04013779534053,-9.32642726553142,'Blue'
-0.331067281127888,-0.918346053740952,-7.22571960454391,'Blue'
-0.347443308957436,-0.816269937019807,-7.62256708892761,'Blue'
-0.379797739885389,-1.15539706179491,-8.36131721427692,'Blue'
-0.269254146501879,-0.88807251015213,-8.1237053545887,'Blue'
-0.291910190714145,-0.953989840463361,-9.82610182366176,'Blue'
-0.240959357444178,-0.977061276342775,-9.62061726802497,'Blue'
-0.483703807689198,-1.02977131066166,-8.14717929211396,'Blue'
-0.337504419536878,-0.995147029777999,-9.17928319346373,'Blue'
-0.358271043874818,-0.986784289449083,-6.93723634622804,'Blue'
-0.278539805401307,-0.960541004787031,-8.36365440459868,'Blue'
-0.228095674975685,-0.946129288029428,-7.86933965670876,'Blue'
-0.342065839985906,-0.934016924270871,-8.48443550000592,'Blue'
-0.011671470408641,-0.904916978002175,-6.80350308005072,'Blue'
0.0571895063850328,-1.01263386407527,-9.27009243511736,'Red'
0.115578637705148,-1.18436568575934,-9.13261747258847,'Red'
-0.251945665105501,-0.834567496685285,-6.75715451667075,'Blue'
0.0251439972596669,-1.01324369241909,-8.85703879776021,'Red'
-0.0657531096069444,-1.05136050761911,-7.19575729146687,'Blue'
-0.202000397759885,-0.920009526392572,-9.24566595144282,'Blue'
-0.00679874083901229,-0.902797244480868,-6.5408924033268,'Blue'
-0.0564453275076377,-0.869590450458423,-8.02396928739027,'Blue'
-0.0764007209896658,-1.13454593574369,-8.91920077471874,'Blue'
-0.0831485489919432,-1.08414041456075,-8.36555638298776,'Blue'
0.082878769304335,-1.10923251491394,-8.24452854403984,'Red'
-0.0291697096508218,-0.914649864024304,-7.65644240461659,'Blue'
0.0333492752447833,-1.03942878540654,-7.63179064027859,'Red'
-0.189667506848353,-0.964478307780873,-9.72740657570779,'Blue'
-0.326922401686969,-0.987352069054112,-8.60316286523601,'Blue'
-0.0214470061202545,-0.996673661012986,-7.11515263378934,'Blue'
-0.0887573229699068,-0.817902576932105,-7.30582752070278,'Blue'
-0.0132148827317756,-0.980447291962613,-7.81954593163357,'Blue'
-0.0215671074672065,-1.04173141677097,-7.76478383348445,'Blue'
0.206345861457017,-0.863008399570974,-6.78813593535689,'Red'
0.253608792378364,-0.960877153590232,-8.26574043538318,'Red'
0.28412072363454,-0.933802472911713,-8.77822809596216,'Red'
0.185407995625329,-1.01361435400585,-7.2370132890512,'Red'
0.181869723825758,-0.9316783721569,-7.0694983219814,'Red'
0.149248362128079,-0.924830692537103,-8.17231157689961,'Red'
0.141201001266409,-1.29611284620089,-5.98338850160323,'Red'
0.0894476761952175,-0.959960523790265,-6.06200648791864,'Red'
0.465939818381868,-0.939580759111516,-8.03033091397158,'Red'
0.179476253820805,-1.08171973078585,-8.4968488431627,'Red'
0.341086762923984,-0.912086191469737,-8.20156971604926,'Red'
0.136252645863718,-0.822441301253607,-7.92447371988904,'Red'
0.147189905524483,-0.875922645688509,-7.73946876755834,'Red'
0.244968229219317,-1.21378115726172,-6.80216166726916,'Red'
0.389032957496764,-0.832170510809233,-7.19391018447173,'Red'
0.313579046773808,-1.04123246835398,-8.37562304410186,'Red'
0.18172799195023,-0.929438078672646,-7.42911895742629,'Red'
0.285995848608674,-0.875146640322964,-8.09904913021907,'Red'
0.0851663562249426,-1.09185862056271,-7.33577542726294,'Red'
0.373800849855754,-0.79426424879587,-8.64070931285147,'Red'
0.402820916431629,-0.80486972944513,-6.92453753562444,'Red'
0.693660099357434,-1.05635218871177,-7.08324442819428,'Red'
0.541059374415262,-0.834038330541062,-7.83557102125145,'Red'
0.636582215647265,-0.771596992208225,-6.86284857196228,'Red'
0.509451560892839,-0.959814365036437,-7.06369800176492,'Red'
0.363750794045055,-0.9042437106011,-8.21104983170099,'Red'
0.580486197634491,-0.872869563810174,-6.26781903723355,'Red'
0.569279847571454,-0.703703199187806,-9.08387500016346,'Red'
0.352281726850741,-1.01104229931007,-6.27255801711938,'Red'
0.659059256372983,-0.905278590934139,-8.43055041160752,'Red'
0.443501264411391,-0.962955543108915,-7.85873672530541,'Red'
0.45129535225883,-0.812693624415887,-6.64139992209158,'Red'
0.312723722107715,-0.886283973762314,-8.21799138102256,'Red'
0.562341429490292,-0.847887374248663,-7.27610403584967,'Red'
0.502328287268154,-0.93409452878916,-7.34149701985958,'Red'
0.434818272798542,-0.81600362963033,-7.53256061052571,'Red'
0.471440248485849,-0.724159754231809,-7.34975112003464,'Red'
0.543925349345096,-0.81761174165721,-8.15738274576265,'Red'
0.426883709732334,-0.854283170822106,-8.23471281330778,'Red'
0.439934535111424,-0.795151187566855,-7.45723518767007,'Red'
0.824429909456366,-0.595654585181286,-6.28944217476336,'Red'
0.61925713117479,-0.736557978729913,-6.76583222373836,'Red'
0.914519797179434,-0.806067996927244,-6.74653148413001,'Red'
1.05170580917243,-0.733976860014827,-8.61940241308062,'Red'
0.842830334237761,-0.494441849594432,-7.73224038180525,'Red'
0.717490026305173,-0.566619913798989,-7.27443296739366,'Red'
0.759364165002951,-0.750810569419768,-7.49464362996712,'Red'
0.694964737274218,-0.743319473541399,-5.42466135125979,'Red'
0.758924827934472,-0.658192033222483,-5.97412266907974,'Red'
1.01566053861823,-0.758793547804403,-6.02559971437342,'Red'
0.816617076306905,-0.787473743480952,-8.0216201264817,'Red'
0.671179508518182,-0.747770846221959,-5.33351786688172,'Red'
0.80430828015714,-0.652461943241644,-7.52652694587205,'Red'
0.714443303105004,-0.497810434802064,-7.27505846674991,'Red'
0.789696060238257,-0.642337275956219,-6.4046145354565,'Red'
0.74236461563151,-0.703315859272407,-8.05786541786696,'Red'
0.82195566915484,-0.63332040313385,-6.68689597289492,'Red'
0.791687444171086,-0.590565558813131,-7.07590892220175,'Red'
0.792528417267549,-0.593987088560534,-6.09387580142918,'Red'
0.808857560163812,-0.678970751251083,-6.62700690452121,'Red'
0.956787689180141,-0.291916329136787,-6.69883487622763,'Red'
0.85829426175163,-0.409008958333522,-7.06040664586079,'Red'
0.891399970727675,-0.313443888269841,-7.03447766454971,'Red'
1.0138828953361,-0.361550812157881,-6.4293651416179,'Red'
0.847417040426031,-0.498511301500115,-7.01454625270866,'Red'
0.921503632721916,-0.463124569212888,-6.98356955701799,'Red'
0.796001797846074,-0.413915289124082,-7.66533783702416,'Red'
0.816719817505424,-0.209106311147421,-7.02977636260893,'Red'
1.10137551480931,-0.320511179902791,-6.39069732053076,'Red'
0.856793316222776,-0.393276228360215,-7.19585507505633,'Red'
0.812473656043577,-0.399662022156397,-5.83503280572173,'Red'
0.849417158269817,-0.460835480161146,-8.04312716909996,'Red'
1.06777645530564,-0.40092875798484,-7.8525524262381,'Red'
0.903604436639319,-0.347470375469647,-7.83838577229002,'Red'
0.931336681341022,-0.577117101439788,-7.61070437764271,'Red'
1.01520902144291,-0.252337430440001,-7.94801397225679,'Red'
1.03209944907933,-0.408369816726843,-7.07460744361024,'Red'
0.998150814143229,-0.423581588273296,-6.32611457202569,'Red'
0.981311573749904,-0.34462694437681,-6.81753410856444,'Red'
0.890017170849094,-0.364723817242693,-5.40033428585383,'Red'
0.865474206196751,-0.149514119015653,-4.55279316298523,'Red'
1.10401896051506,-0.284652105870233,-6.9351323032263,'Red'
0.926869514581361,-0.0776295452670917,-7.5804177225883,'Red'
1.04408304826112,-0.231494484673047,-5.74945572449599,'Red'
1.06253162900486,-0.213760178983492,-7.04684540582734,'Red'
0.986210474956179,-0.0839613934209687,-5.49854549649073,'Red'
1.11954247748622,-0.215122479075703,-5.74274905540621,'Red'
0.969414668232873,0.0936922423455313,-7.09216277742968,'Red'
0.904739259675475,-0.205147972384641,-6.33654772040214,'Red'
1.1109325466226,-0.0511913650312641,-5.99517979471043,'Red'
1.08336747134366,-0.183792349281104,-8.69840061051684,'Red'
1.03937628722346,0.0207161986382995,-6.29742029481658,'Red'
0.976865079264416,-0.20968416666797,-6.58468056728471,'Red'
1.10593801473541,-0.207292732576507,-6.46177487225063,'Red'
0.906509322515944,-0.0566012163204213,-6.8047176742121,'Red'
0.903457308296828,0.060819965541718,-5.05850151686778,'Red'
0.966840457686796,-0.0434560650910234,-5.11546999305073,'Red'
1.08330588725563,-0.163868039351772,-5.66981733346645,'Red'
0.770309665744515,-0.00642810058620065,-5.73272891991738,'Red'
0.815687441899697,-0.33950109072821,-5.774058394034,'Red'
1.03254303397664,0.136280179801007,-5.51455122217169,'Red'
1.04391464452476,0.152116451896184,-5.6869037728214,'Red'
0.79031019406053,0.0902270356721227,-5.877312023818,'Red'
1.04979219897576,0.23109698572929,-5.82939536883954,'Red'
1.08584759287462,0.212650846442188,-6.34873454782049,'Red'
1.07570881272744,0.119235410382887,-7.47186530667251,'Red'
1.08555690499078,0.260313768522279,-3.95307764835211,'Red'
1.02554089430305,-0.0189465979150524,-6.53428764179674,'Red'
1.06272833938343,0.249536583220681,-6.81537512023215,'Red'
0.957773838042355,0.0890619096442266,-5.6662269529622,'Red'
1.01705865544192,0.178339198242628,-5.60030896836914,'Red'
1.00327998481593,0.334754001758663,-5.99922919316664,'Red'
0.964595972044551,0.247564248973079,-5.50154579643378,'Red'
0.66405336784159,0.123071585191994,-6.37143087376912,'Red'
0.949351573953585,0.384316353981599,-6.2103052926663,'Red'
1.0545535917415,0.0845826980456292,-5.75122353220859,'Red'
0.984048983183176,0.121596756612609,-7.50003184986822,'Red'
0.846464593683595,0.328131393122383,-5.63562983172051,'Red'
0.998840604262242,0.208132364482327,-7.61880480751069,'Red'
0.916465310162456,0.227126191749797,-5.0041853288363,'Red'
0.778675637997758,0.42619795735182,-6.2316517362934,'Red'
0.75411173819191,0.261467163685307,-6.04024766383686,'Red'
1.00255583391702,0.509889740160237,-5.26031611770386,'Red'
0.846700448858946,0.505925631096649,-5.04520520000326,'Red'
0.75042240238945,0.496042147024058,-6.32028817516492,'Red'
0.934036379462323,0.503160664608347,-6.35041728847932,'Red'
0.876997318547777,0.607962700131729,-5.89733498893462,'Red'
1.05713619418805,0.410327809939708,-5.55736382749429,'Red'
0.790634086587577,0.412732587428009,-6.08874716000427,'Red'
1.04389979544881,0.357217961026127,-4.61683357545328,'Red'
0.962869320066445,0.529858611154494,-6.5254061710822,'Red'
0.954803128016571,0.546403640734971,-7.21483181722467,'Red'
0.566868192950607,0.40136144594891,-5.57048916606914,'Red'
0.878958814446562,0.394275344986032,-6.9881733593226,'Red'
0.885109006729358,0.646003595290506,-5.6579739799942,'Red'
1.04172798630948,0.55331977052317,-5.56624960587381,'Red'
0.884061229817992,0.380892481671354,-7.03280387108164,'Red'
0.89720047143976,0.382901308160347,-5.51242774956763,'Red'
0.859750425608417,0.569246266055739,-6.5187297423252,'Red'
0.854327891744747,0.40294278155945,-6.49387477953476,'Red'
0.65447541582344,0.464790558226634,-4.8742635823469,'Red'
0.690255517580984,0.6193901279948,-5.86477885135925,'Red'
0.698163666012463,0.709379242937991,-6.60216706974458,'Red'
0.533109347131052,0.862179120203681,-4.7288850746202,'Red'
0.758333969266764,0.716741091912633,-5.68606691227291,'Red'
0.764382772212277,0.706082455853653,-4.0143688460669,'Red'
0.644636433136329,0.782011748990942,-6.10758808025427,'Red'
0.652677489446089,0.487716906186691,-4.75102554116082,'Red'
0.727209978250219,0.774037817480088,-5.09006109498003,'Red'
0.794463884629822,0.92783289218774,-4.95967991022396,'Red'
0.647645915142601,0.734621371576025,-4.98762031898383,'Red'
0.720745970278659,0.647730934617689,-5.57121958650802,'Red'
0.640732426209184,0.582637551713757,-4.65168419322063,'Red'
0.73572784128927,0.591996262768287,-5.57139888947396,'Red'
0.778808855690739,0.682430293626338,-6.93455769980546,'Red'
0.721463038873529,0.60006111741976,-6.22816381141821,'Red'
0.697294302092959,0.585077861933827,-5.50451579392041,'Red'
0.729837428509733,0.887732577453021,-4.86272856511092,'Red'
0.697550916761465,0.72458391628247,-5.94647882862829,'Red'
0.626312671518494,0.849212606996249,-4.25532413379289,'Red'
0.500860667588064,0.986730171753661,-3.87524134196894,'Red'
0.470796388040401,0.738885566612168,-4.89059053682082,'Red'
0.634284772864493,0.881847285584107,-5.38223231761858,'Red'
0.537218527699435,0.831024412691342,-5.68907607715361,'Red'
0.55989337148621,0.98404551563536,-5.76882533884197,'Red'
0.5040740092812,0.783113583198248,-4.57521222890271,'Red'
0.411863989832137,0.907642658301273,-4.10306615539123,'Red'
0.407676460452752,0.782554022375729,-5.18402043341374,'Red'
0.384385252436115,0.889866365921074,-5.44139351404065,'Red'
0.368997175179423,1.00204609711588,-3.15401166990356,'Red'
0.337814062633165,0.757944484555383,-4.85338073387924,'Red'
0.479110361814483,0.861115319160804,-4.38523523536691,'Red'
0.55355346803978,0.90095297809881,-6.55131566038204,'Red'
0.620573022944033,0.983062600146686,-6.68741946868241,'Red'
0.609579701723486,0.909596950493434,-4.25770047064995,'Red'
0.389490154014247,1.01816154339097,-5.84768904830135,'Red'
0.433848916869928,0.88789606551836,-6.26462761932192,'Red'
0.496363032982483,0.784551364308034,-4.32025346933623,'Red'
0.42678736752231,0.895843973021592,-4.72427114805444,'Red'
0.359321057126067,1.060997054389,-4.58444476889516,'Red'
0.25816297741069,1.06097340931308,-5.74237209012906,'Red'
0.170028692487895,1.16159922766552,-5.44916035364255,'Red'
0.266324142396716,0.9477782898542,-4.87936766944727,'Red'
0.023903915797217,1.0202141401596,-4.38259894008159,'Red'
0.257559436353239,0.946492191173023,-4.722400593876,'Red'
0.314893173424124,1.03929388163216,-4.18878501953297,'Red'
0.206324495465105,1.15570933439666,-4.13715064754172,'Red'
0.402383774779767,0.863968575432821,-4.61148717371831,'Red'
0.170161318897459,0.998112594444775,-4.54207611930178,'Red'
0.103599130688071,0.970233435634863,-2.73266218449365,'Red'
0.145075989129818,0.938481040724993,-5.11343738906142,'Red'
0.339455723273814,1.00179547209163,-4.07771339450638,'Red'
0.0817249737164149,0.89350257132584,-7.12108455702579,'Red'
0.209307957437999,1.15452077491416,-5.29726308626098,'Red'
0.110984889525401,0.939481155174019,-4.18727948963405,'Red'
0.327875445024034,0.913649853639391,-5.2098291803525,'Red'
0.306950608392162,1.04820834710215,-4.02668573047898,'Red'
0.243187079559993,0.90699062608894,-3.00274744451373,'Red'
0.322293114963629,0.918958617925019,-4.82570963328307,'Red'
0.16649634539753,1.0651843032593,-4.24352511516156,'Red'
0.0332871611577852,0.84098280593002,-4.42337467019132,'Red'
-0.100033765812354,0.859282387563902,-4.5737763649658,'Blue'
-0.130056776196314,1.05378070980579,-3.72201039575581,'Blue'
-0.209122867467688,1.10520916569644,-4.85185142187112,'Blue'
-0.0962865400939553,1.08967879444179,-4.73171998469457,'Blue'
-0.0836023807891019,0.952618807324706,-5.18357558264323,'Blue'
0.0386261831132168,0.889468684714065,-4.44649204306767,'Red'
-0.0153464305408343,1.03168738364188,-5.58100072297301,'Blue'
0.0136614821763312,0.895655514520916,-4.63714611951145,'Red'
-0.161286734745821,0.988486380779492,-4.01603712125759,'Blue'
-0.063213636593655,1.01313180468409,-4.97084337189489,'Blue'
-0.275600602169842,1.26092494034296,-2.31307408997318,'Blue'
-0.192385119798585,0.814154866084554,-5.11791858144777,'Blue'
-0.0290298822732261,1.06947400034883,-5.60666255908886,'Blue'
-0.0769770102019995,0.906413948933884,-5.8197902392434,'Blue'
-0.149873184451152,0.998095376681179,-3.94860581340583,'Blue'
-0.26717114305686,0.929172786350049,-5.00011667524727,'Blue'
-0.166615372476996,0.950875284326384,-4.57259531765214,'Blue'
-0.102200523265686,1.01125708939824,-6.12016005244331,'Blue'
-0.15104599584537,1.06030032058891,-4.67609548723731,'Blue'
-0.3012240944147,0.958188260269876,-3.63921162212802,'Blue'
-0.43621763126029,0.830044418372454,-3.58436090458619,'Blue'
-0.332820680017106,0.872482820713826,-2.95375453303319,'Blue'
-0.303075222878202,0.909529661352213,-3.58325862434439,'Blue'
-0.479854926332184,0.998614581624831,-5.24920923396352,'Blue'
-0.390409748890816,0.936731034689132,-5.1574339227109,'Blue'
-0.352834882202997,0.901945800302985,-3.36227713210974,'Blue'
-0.465625960364043,0.878169287502813,-3.82833760294674,'Blue'
-0.206032911517912,0.950227717517041,-4.11480114408588,'Blue'
-0.489189881749679,0.669768713632373,-3.83986121560811,'Blue'
-0.557350671711971,0.905184401841994,-3.87032084825144,'Blue'
-0.382801521252148,0.834185826386437,-3.96637223492125,'Blue'
-0.571138958684398,0.962466933736414,-4.32887769778678,'Blue'
-0.430830296222992,0.933960760852623,-3.89686193935218,'Blue'
-0.494933836870884,0.73733305029858,-4.75417504051884,'Blue'
-0.521312622705785,0.849083108542891,-4.28531849377711,'Blue'
-0.288515474370439,1.09784855106396,-5.2100197993243,'Blue'
-0.474262365567922,0.892125225966923,-3.9323704543329,'Blue'
-0.364666462929116,0.918304388324193,-3.91449886930079,'Blue'
-0.365039066051076,0.823641823836521,-4.67250910961814,'Blue'
-0.633096282780053,0.834087050288702,-3.39488086825057,'Blue'
-0.519636305936334,0.764474651973756,-3.78141226442473,'Blue'
-0.680750302872332,0.774379375697968,-4.42407362072544,'Blue'
-0.67567153107265,0.726629989297524,-2.83619336950177,'Blue'
-0.47507565380045,0.638425847198852,-4.17328160280428,'Blue'
-0.485242186341851,0.68294949730708,-5.90959035965971,'Blue'
-0.752061109585947,0.766914316287208,-3.76328191689004,'Blue'
-0.596440284607055,0.57446007365224,-4.89220237184134,'Blue'
-0.78967447187274,0.900059117590012,-4.95637151742005,'Blue'
-0.527427839821021,0.781653071966096,-3.35705686057062,'Blue'
-0.628172719640448,0.781852443944375,-3.7876599629825,'Blue'
-0.734601139530921,0.761534118238798,-4.55936502827899,'Blue'
-0.682672235156311,0.598526617718754,-2.51751170559408,'Blue'
-0.637529462927485,0.712586506209053,-2.26503526757068,'Blue'
-0.932804363421974,0.869505144307217,-3.83696776385768,'Blue'
-0.586669086991576,0.698411701098634,-3.34084619498296,'Blue'
-0.571716141725952,0.8559301055605,-4.44947511512467,'Blue'
-0.608809732607979,0.851382278932892,-3.93849586992605,'Blue'
-0.566447543834927,0.834384893338629,-3.2854677141857,'Blue'
-0.461955021886753,0.870732560350742,-4.62451420435142,'Blue'
-1.02059025109193,0.442049722105553,-3.56405445328768,'Blue'
-0.904278246245791,0.646975344424462,-5.01200195739698,'Blue'
-0.859277847853903,0.483195054765875,-3.51324502090766,'Blue'
-0.847684409419034,0.630778218700957,-5.06175207546151,'Blue'
-0.739937512239873,0.687597917652558,-3.64245803706218,'Blue'
-0.80258420606158,0.453703447623159,-3.15875188310183,'Blue'
-0.89719026052175,0.811859223988926,-3.82280786245629,'Blue'
-0.936982517698968,0.550637884803835,-3.9505622898951,'Blue'
-0.810853599862168,0.610840493455683,-4.01162375482735,'Blue'
