% Created by Ralph Foorthuis, 2017
% See the following publication for use in anomaly detection research: Foorthuis, R.M. (2017). SECODA: Segmentation- and Combination-Based Detection of Anomalies. In: Proceedings of the 4th IEEE International Conference on Data Science and Advanced Analytics (DSAA 2017), Tokyo, Japan.
% www.foorthuis.nl

@relation Mountain
@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@data
3.12251082439008,5.19948615494375,4.83502191825741
4.68980273742484,4.02002284936344,4.9169634308379
3.10119925976933,3.53371406213236,4.31251506629877
4.08764044306022,3.5999182924895,4.86183845584679
2.86401682802278,3.12824391988811,4.2638902753838
7.64972061520353,3.78132675121382,3.71847556499465
4.86600513902004,3.24995842093189,3.85322292486605
1.29206744620337,3.24908644955278,4.14464629140756
6.3089318112909,3.63048160756117,5.6062086257774
5.8414738955627,3.47588011409792,3.48998461167018
3.1026850731241,4.05684974825164,4.95149763252929
8.14114743211678,4.01566307343225,5.14873807711361
3.60088774288558,4.13469399747705,2.83445102846367
1.74174300951475,4.35140278187164,4.69472886217583
1.40889027017854,5.01053682168147,4.50976578146288
6.48083775390686,4.29758858227001,3.70859413843106
7.39011744646724,3.96442795667413,3.50181220412716
5.0046018781959,4.25075755662932,3.43942886186537
4.6672632991159,4.45561103259135,2.34671353371647
2.98359473971133,4.36142030123887,2.8088341754456
3.25873529566225,3.73489979179601,3.0852377187699
7.01728590376592,3.54769186413285,3.21871042360783
3.90074842791175,3.97208907915795,4.0567751043622
6.76351324930986,3.09022098820313,3.09944735899344
4.89786485345349,3.67092617588821,3.77492325049069
3.69538008954785,3.98837590061933,3.031628380424
4.51858795165683,4.63788307337812,4.59208240583324
0.777196669536261,4.88805253782157,4.75349825823676
-0.0179119815493216,3.31299881301291,3.81108911724041
0.00125751772740745,3.75945647229909,4.59632638357215
4.24208135270988,3.94995028614191,2.91458007159612
3.54001039910553,4.20216255219552,3.32876842972092
-0.39820415196764,3.26421500741581,3.87001079080082
0.579182863790058,4.35380031637352,4.57514630450694
4.45251838943213,3.89386012761137,4.67709302459876
5.90170051672459,4.10489124704007,3.08689068926171
8.21683108763374,3.22274791538749,5.09921631318778
2.75754761404716,2.87850268066789,4.32968163998878
6.10929492254332,3.50251237397606,3.96420365483918
0.721981090276855,4.23629315931061,3.75707965699978
5.68196638711551,3.85200837541802,4.64141808286805
2.94904998988283,3.32022946451153,2.30292247734132
4.12771709081912,4.44612928005506,3.63847333291012
3.07269525991897,3.23018482106837,4.5640004767902
5.32208946894839,3.94643360373881,4.01756422316594
3.12002781826151,3.99514960395536,3.39884695293631
3.42368092234598,3.50990572088966,4.41442403373088
1.36810337494054,3.51508680345408,2.60027512400659
7.42045451272905,4.4166897270508,4.17738036031316
3.34491991583677,4.61320550577265,4.6914855538789
0.323084633557028,4.4817867806447,4.68003505799742
6.63882404540761,4.26292653085592,3.19438385393949
4.69776416955207,3.80487109998445,2.65312584434628
9.83214449055045,4.71281846881364,5.1151414707031
4.19983291200004,4.48808987465559,3.79982893390801
6.6263215801526,3.94350418223768,3.17239341846866
5.37884756015524,4.07787241993095,3.81894983085795
3.19654832250792,4.30397209121424,4.78045664173244
6.07261704623513,3.85772448574847,5.15975227102409
1.77949588546518,4.06520456493718,3.67879179242347
3.68454521914092,3.73074302666186,5.19579315366663
7.15321627008783,3.89264826549661,5.08239338626486
1.63832919215022,4.79600759679673,5.26742955264722
2.14003529270001,4.15239726666833,3.00891889938183
2.6182166703964,3.71797689538253,3.6954578513378
-0.909545155275364,4.01182679017603,3.59761139444912
1.66029632473225,3.84266405594711,4.20908110321851
2.06296181002158,3.70264565036809,3.35053623359385
5.00120551794732,4.30210356857739,2.0103788004289
7.67671039372971,4.32376397047998,4.75256559833412
4.02686856208581,4.31491233856483,4.169712771183
3.87024769047241,4.18650881052428,3.36178149556797
3.64200275698864,4.06595476575897,3.07168937941747
3.01905648846982,4.45181085998591,4.4201939334417
3.00194718308693,3.87143190638103,4.93231538835592
6.18592703318689,3.7843124935513,4.0092272300153
3.99466601729694,4.18701418389752,2.36757167129594
2.5235772992674,3.27562212711568,2.70022382519338
4.71442816749374,3.75184480417293,3.66025036245191
5.99499303848116,4.7697068008895,4.23988475732421
4.81447344370592,4.86959175911594,4.13532867446572
1.89204026232462,4.12780014342637,2.43923057070307
1.55502423751915,2.99836846378647,4.09351627121255
1.19986619785673,3.63950579270884,2.63177290665006
1.5629468328225,3.95295726556614,5.40192358086747
1.59872807569761,3.47982167293689,5.92921426493264
8.78643122402642,3.78331364967429,4.0724294574826
0.22349021720363,4.55645771537825,3.77178415437813
5.08807339727503,3.84643231813006,4.80980181035572
2.43025681913235,3.79293812208484,4.77222211628893
6.79675095079721,4.10986221254516,3.60985132125571
5.67246981771941,3.45113123574595,2.95821830516718
1.62660389802766,4.06962594576777,4.04695987373729
1.50755951468444,3.26783780150432,5.26185985800547
1.92886878198099,4.28224422177238,3.8699951323072
1.1915820916515,4.56934708381362,3.15909103559021
2.88982555633038,3.70240492886885,3.72622219150654
3.29688821324034,4.10008565165265,4.42817408357726
5.33366423355034,3.70991871782659,3.72132492734935
3.16772663162578,4.42475651580153,2.25218281928613
2.81971248595528,3.55026107730577,4.86936669324115
1.44504299126168,5.23852963512124,4.43160181945027
4.4988618534591,4.12573339367645,2.56737671708566
3.23990772478471,4.145118010289,4.89018887871772
5.62821216796247,4.29070436500466,3.81582473466027
3.46658787751677,3.92948337823229,3.26475637216916
6.73383106352997,4.23128866339983,5.19455042032742
4.6949850346269,3.60939070904777,2.57070993038475
4.68079314610913,3.57665593874511,4.45223860352596
6.55506590968179,3.87153689062819,4.94051550522463
3.27945579750223,4.01052331597644,3.7577535214241
5.16939770867639,3.64888314381244,4.48571193640185
6.51320572791648,3.56483300729874,3.2037413560012
3.31094494528629,4.06454657067525,3.19847227693847
1.47547091966795,3.81910769358396,5.09110377302988
5.37368251100409,3.8741630444677,3.43314900132994
3.9041861903613,4.32658932074532,4.06537699950193
3.27785615965037,4.33633469124937,3.82356092774399
6.28511690187869,3.15652068357571,3.29073950654736
6.21561283635256,4.44027039374263,3.76981093355431
4.35146312171518,3.56841520938416,3.97879073560892
4.33166003328516,4.12100088055891,3.64574172289142
3.92384589976308,5.24552591866608,3.45784844968427
6.93615548038716,5.19028985340482,3.8079819453521
3.33999182722577,4.34105268407,3.54295500102615
3.03583084339687,4.01921058535136,4.37102207060508
3.03559145391722,4.66793815795327,2.74976664592219
8.75904820169491,3.19989587420846,4.17763029532167
6.60479107607002,4.05136140757945,5.29026226046727
3.04535321752299,3.28941108618901,5.12187345971003
5.91984559036579,2.88862409651278,4.85791749466052
4.41493991772222,4.23995372907086,3.98356675550871
0.581808873725282,3.95927498753099,3.17606193556
3.39177377905486,4.23980049637627,4.10446674625911
0.646867370194012,4.36489249128349,5.12256572467625
4.81438567018043,4.29209047618794,4.15374486442754
0.90211793868142,4.02695357883503,4.25382967684517
7.16991289116548,3.83308935235069,2.68663896632508
0.763437683123931,3.2086027850942,3.67549387564268
1.73685481925168,4.35652309091512,5.13615570865552
2.38065768650643,3.95956620920363,3.37151002022695
7.91713748865835,4.14535231975958,3.99431387643195
2.06028044532429,4.95478369334819,4.80953194128579
3.67602050928398,4.06178441875474,4.05826696151868
2.46985440436004,3.19006079249266,4.60905564129604
3.80054791998034,3.72833550547801,4.39968000728402
4.07825865960778,4.10680837305823,5.05209799181609
2.7204769456323,4.10484427213038,2.76906551997575
2.8672925264814,4.26450279691949,3.05746030057538
1.99931679473261,3.19215475207282,2.79919561681153
6.70541101380229,3.91534080727964,3.18693238066299
4.25839496148791,4.05393348320882,3.15470941371594
3.15631088405972,3.77289833461906,3.99209242478717
6.3321627628343,3.86100904753794,4.99728174194209
4.32293423799122,3.86159616425783,4.43293329207797
2.94924554088015,3.34898610693506,4.26027221751536
6.6463148324156,3.55954928464808,4.8811232924258
8.18864995569798,2.85144316766644,3.18634453918512
2.99499295543022,3.21423442816214,3.43158389390473
4.48067981593393,4.11255298934978,3.29635745578903
3.74144714557434,3.8769681161064,3.08857581781818
2.48845483720345,4.03458768324424,4.56482821414994
2.60917950201722,4.22214051633144,3.55060640796147
4.02714112141291,4.36674807900485,3.67414426678053
6.33555253389309,3.78668192004573,4.12949559558268
2.53597684278245,4.06424585396413,4.54701030926378
6.20470459228495,4.12248797314134,4.95833321914204
4.0029701900514,3.6767518999007,3.66613837926213
3.89731334546337,4.43409023993777,3.79610779038343
4.78945026465952,3.92032907886618,4.91721987905744
6.09953754254836,4.3519524634975,3.98184776891501
6.61633205134561,4.21090933002633,2.9642677017406
3.89208179056173,3.88740910328608,4.51184564475566
5.37074161560599,4.12753337136904,2.6756163955059
4.91546760585758,4.46005354371687,3.4166493181925
7.69358476713844,4.01841059429107,3.93735372528811
-2.80244828107773,4.34238596009772,3.41808768720329
4.05288472929825,4.62872835658032,4.25352821257533
4.74063961168136,3.45276362529445,4.78523722739925
2.39731766094429,4.381104716031,4.5506574551607
4.00462424495829,4.98967373593769,4.01015567113746
1.84941009602229,3.26717448707475,3.89426954433164
5.84420749317691,4.4405922436782,2.44845814874552
4.36036894145547,4.21562214961509,3.71863224443571
8.5273932514342,4.21724376115492,3.56226685330663
4.61947752874837,3.78739015581502,4.04976175333729
5.94905864647883,4.3254981353051,4.28539553590055
3.43323668886853,4.16434895923409,3.26982953542648
4.09139212667216,3.88137158961062,4.19273188079887
5.41338533840022,4.01163110525398,2.53751809258091
5.08452625774606,3.96863874966168,3.15418789428255
5.55582103421548,4.01630878395901,3.43408864453153
3.98164697838616,4.84193625295295,5.59259319767588
0.914925432736617,3.22416236827226,3.72360651038002
4.68473290278691,4.23173502477002,5.73511099724584
3.40888550003449,3.66433217614819,4.62123569563938
6.09452092490319,3.68810476056249,4.20592311047638
3.26096853606804,4.14513551282363,5.16676927981818
4.39039165346571,5.07226432194071,3.97310669521684
2.12851002008506,4.6262657911237,3.7280184228252
5.34083725686223,4.73724530004262,3.10904031198302
3.79608051260494,5.06931518370239,4.2282174754336
1.11147897725113,3.34979200430391,3.56597151533915
4.87180297518583,3.51022387733167,5.31993633114611
4.04315103698367,3.56843327277312,4.48499262956016
3.35446422433532,4.58363049974426,4.09146920957535
7.93882770376081,4.35659886042623,4.72125091746485
3.98303834736416,3.93041252429002,4.29179354809904
4.28517804279699,3.92999202431435,3.15163194047217
6.72327020285985,4.77227703389432,3.83160020414818
4.14218586474472,3.6714699089736,4.56216323743013
5.53213912055158,4.78758839761812,3.79555780130207
4.89779480851483,4.28786496086552,5.36802523744139
7.57225691210103,4.42043965696025,2.46378774091933
4.34320692687276,3.46300421470295,4.9585220907955
4.77131063992913,3.88427819554904,5.50012409986337
3.7172520281722,4.38777372039789,5.87690143928723
6.35349806430854,3.12036097977304,4.70406177968558
1.55255903509324,3.38229994168463,4.5822574333408
3.3385509008723,4.23457935581928,4.07655039486604
5.86208264766455,3.63906011826933,4.90801126332883
2.58386708216655,3.4413032304607,3.64903574651173
2.71696633538707,4.38460880212996,3.42641988531661
0.775222353616769,4.31155248907888,3.21207923684757
3.89727363830047,3.87408764225018,4.237598427099
4.77777561674663,3.9206696655523,4.33056330127321
0.0810264107452707,3.56357687441591,2.27615995616567
3.43115707848001,4.25921121711799,3.34225950707714
3.62016825767882,3.7043099681383,2.96446439160651
1.74319332342645,4.3957557739046,4.50259309329735
5.15710465132447,3.74235012334626,4.8157527074329
3.67362112762122,3.61550330278762,3.8331299414267
3.9012811784374,4.1532801354153,5.63362866547533
0.937938452370412,3.77054733031418,3.23247130775437
1.55678613937149,3.6417573542104,3.30508855276298
3.49209810466594,5.29749678687101,3.0981188637705
3.24460450176,4.49665339732875,4.95200295901368
1.03599193831032,4.59480138572163,4.44717435140387
4.53315846645483,5.01396685891013,4.50732845590883
7.2572524621072,4.32710950070047,2.46402524061569
4.4358457979841,3.55195366699768,4.20753739992833
4.56035818013361,4.18261178173124,3.89487523205967
0.983369029805158,4.10536688587306,3.85077094372446
3.58181419614451,4.36921367565579,3.48081826131001
5.91804265100548,3.67081209808065,3.90457544402794
2.35122770159958,4.42011675114474,4.07989081946059
6.49150447640824,4.08029920988513,4.86867601079718
2.63878636204522,4.6931471594521,5.3571920887371
3.76750421729352,3.954402325307,4.56412612389133
2.53789209490951,5.48324371671434,4.40316606231271
2.16210513705124,4.49486532691901,4.36694962401638
5.2714035188047,4.17775727397691,5.06728529426692
4.5717411908595,3.53663296227863,4.33535690659038
4.73033999077432,4.34241878896339,3.47860881240746
4.14296749623448,4.89337047513018,5.08665844628161
3.42017584491879,3.84240628989064,3.68208140693486
3.9464920342404,3.74756057635072,4.76073608096071
3.48198406615295,4.30418465666356,3.07286333092256
3.47089542190087,4.80061223632732,3.67208304550345
4.30219566828612,3.27870094482864,3.4162163117268
4.27745285185733,3.68954350460038,3.09325972486347
4.0615325809794,4.9611888103334,4.49749373620457
3.26991336226638,3.90632506827451,3.49057933244866
6.86966474249555,3.4872401819443,3.24646551995024
6.40377825888675,4.05021842203492,3.37280682735171
5.19775158891706,3.64723982317197,4.36805602591568
5.61236317587661,4.47496064708063,3.43053025551703
5.56467885438209,3.92237570051415,3.14868240970564
4.14321895191067,4.42943848218917,3.65281695848863
1.98540074621726,4.64679014815478,3.32472765697874
2.88616903386931,3.56775731772422,4.75359239222563
-1.57274981389356,4.01349591253762,4.69930744642921
3.28619948651682,4.56434211569084,5.44341532510105
4.72823972665755,4.37044164257279,4.51039834900441
5.7442742454181,3.58771345541612,3.41759679298497
10.1834648625571,3.93043909061971,2.96557242706871
1.4677314329477,3.67494096157028,3.41327355976731
5.91418644894782,3.19796168007466,4.30787618140625
4.77181524188974,4.02181008526251,5.15835597749962
5.42421053266595,3.24116178164457,4.71037754481465
3.45597420048333,4.93914225035641,2.64358317594019
6.91518909885962,3.5066140740485,5.64616188834107
1.57755876235064,3.8779386592278,4.72488947721107
4.27785883258039,2.69437247131005,3.04706625702043
6.09328345848982,3.65400208971106,3.64598119335675
6.09859346036025,4.80730221850999,4.76681600296499
1.12672762022213,4.21887404207353,5.108222063023
2.45156627219123,4.18243115586573,5.89832558289981
1.89526831492539,4.81504529796703,2.92207516140322
6.38598602735763,4.30963057688902,3.5802766720273
6.70743130673912,4.2818011960177,3.30780107320156
1.42600214427553,3.57368327866937,4.5302630505453
3.48572009712436,4.36326497707042,3.23437246800003
0.626367388941086,3.98569208313227,3.64278425624661
0.951344357728864,3.84779863850805,5.787190939743
1.23169715118008,2.89521047542392,4.92562322244938
6.75751661851037,4.77575718496762,4.86365309129623
0.715088384107502,4.24029834765073,4.71307559032619
5.65183745100874,4.05201113422857,3.06704539686927
3.83524550536689,4.30158547407245,5.14385433151483
2.44647761628566,3.66951739144244,4.53961369587881
4.68454607102634,3.46025249532193,3.41488623837659
5.39010557788598,4.65601009053648,4.26527057570455
4.47502391873855,4.08365348819456,5.08137063496089
4.35773679893769,4.3536422745307,3.78541575858289
0.198020739293338,3.93964984976686,3.55066472310381
7.18039265792058,3.29375651380761,3.32015717492497
7.09251644726146,3.86471981728435,3.02692638497874
-0.678098362581412,5.36372808188968,4.36571482428048
1.72794360047315,3.53313530328675,3.6122628332231
2.17362657717371,4.38856349364367,2.0760474300659
0.824525072619446,4.19794238894156,4.54812425948526
2.40388627425087,4.11836834918574,4.87607774306135
-1.10370583169748,3.68191382700721,4.37936577733588
6.28386495166193,4.78399702802338,3.85126411349362
5.09578721800815,4.34086289314105,2.93976138924629
10.6603061079604,3.90425051522144,3.96077089205231
5.47398814822827,3.67443199554223,4.97199598559392
5.53941852279377,3.26292560857677,4.15447770701936
3.05708106370967,4.13232014786204,4.7636328025799
4.12203620974031,4.33104141763317,2.92848015042169
2.32684424343156,4.01946568095055,4.12922907933829
3.09276805715546,4.17808196154118,3.43259315662601
2.96001948514091,4.18677980053291,4.69969169420305
2.95262849659441,3.9415344816502,2.19276246509856
2.26014695460122,3.37219230828296,4.7622148304923
0.917678490024244,3.67595243120026,2.81701812881447
2.86126020527025,3.38104255526642,3.10018832836473
0.779892976234422,4.20966736692262,3.09504550183033
6.8855088108951,3.4738746065721,4.90563340497408
2.02996635838548,3.12440635446166,3.7985076957447
2.67494665785805,4.12869799527492,3.88619754906805
3.22105787389493,3.4387424424245,4.37900105906532
3.9413355718173,4.22701594273093,3.38035006974829
2.86563342672767,4.0934577689297,4.8380062418394
4.95253205727416,3.51785679206529,3.49282972199998
2.55569332145497,4.03692007595417,3.33943764873149
2.16958558237232,4.49687374146611,2.5128431313562
1.83797221398781,4.0006755044919,3.3322735621376
6.03848054455039,3.79307892869595,4.24406480683152
3.30566508915106,3.54835867693249,4.05386872893531
4.09314747021892,4.33599413011702,2.93382316968727
4.4083056757455,3.31391886752896,3.50809616414213
4.17893614895589,4.41995947291909,3.27910678704322
4.46127690919219,4.01585461052785,4.44706291328746
3.97644045779897,4.11322971585313,4.04629267659044
5.77031084941215,4.14083551434567,3.18151888032542
4.93753895885999,3.69474182242309,3.73042113145707
2.04381475875209,3.79452689806646,5.46081543103385
5.26237354353992,3.72121767793258,4.68165828834016
2.98198994787026,4.76781375143831,5.40225747866042
4.4633141026292,3.82854126656529,4.84046581221301
0.722853300530514,3.43438086453344,4.27883287571288
6.47884168204442,4.38588004321834,2.75462512060164
7.67909156613449,3.42572939144913,3.62280094217483
8.47072192121336,3.99220242760443,3.69507865452402
0.924945671099145,5.34069051857354,3.99330986667376
1.20111936267055,3.96812255905389,3.75429534555059
5.4762176056134,3.81678045368392,4.06609712043107
5.05178598271739,4.38308552982739,3.87918637019425
4.34535609164015,4.41099707156038,4.6165461972975
5.81656922833689,4.89964328911543,4.68174883974275
0.42842528789112,4.53113776205275,3.42227299216141
3.71991815613511,3.59532391257182,3.53463984550342
4.84057747891359,3.73817950664703,3.35120038968053
4.52979292120596,3.59464882834759,3.62140287802468
2.83478595965641,3.98345680842362,3.67352247515321
5.06026604958396,5.22321239454487,3.67669180899166
1.99202418426268,3.36818482126724,3.44709142707319
2.05191697576557,4.26145057268592,3.57077951527121
6.03643587109092,3.50126907952355,3.66754690834292
2.78665281802654,4.20685669174488,3.58544384547075
6.16204561444022,5.3008506893145,3.36129301581913
2.48930980980269,4.25520391863247,3.76587990340191
-0.294718298691081,3.70040549413143,3.53075230242586
4.56787607715956,4.59870570918576,3.4666837688664
3.73145292298007,4.18629594528731,3.72800693230235
1.28765938356227,3.9267729002044,3.52579343583741
-0.059032450397571,2.7961704511535,3.04455979298273
-1.47198546141943,4.90554588055813,3.47034434592779
2.95495301964184,4.38336860771744,3.72426655308071
-0.412580107416788,3.76311705143707,3.34800489366488
5.03771391428494,3.47430328860485,3.429323573372
3.4697539144105,3.60256229931385,3.95118577842687
1.1796851452101,3.98654925852932,3.59607111139188
6.2248950285209,3.74224315422061,3.30129131834852
0.726189191370483,3.59132246876223,3.3698285946292
2.63223163618423,6.2189725853789,3.31847643956109
3.4611572306363,5.22613548501385,3.43572323291514
6.65297579124082,3.82681476935729,3.77252019282711
2.7849118408287,3.94810884246017,3.52008669739884
-0.811128148863951,4.87430321440717,3.39306684344212
5.37745018926606,3.86940197144615,3.70378627567304
7.12177835152659,4.87725454978009,3.64394448482964
0.162026251657939,4.19259603288248,3.59295557311178
3.1467510415459,3.93731140305707,3.6120646413865
5.2444931739537,3.61081924578329,3.4585467285215
4.47841843347359,3.95996863423706,3.01985632234798
5.3931492808711,5.0313666591209,3.33289887390942
5.41280707637452,4.61391274320749,3.53618344296042
6.25746972382405,4.28036137316959,3.09391481933301
5.44014361707272,4.42660226425412,3.20768839816301
3.08607655442237,3.12825941291856,3.82824203855194
3.77696236488832,3.32814933767116,3.22670271301158
4.20715184126714,3.92230856745577,3.83390417959873
1.3628243491627,4.37114251093138,3.2623249287667
3.00714614689603,3.74854028670659,3.39103700308361
0.741335553682091,4.4028755494688,3.39337067283728
7.15228631661754,2.33157084566507,3.48826035664502
5.97432353516705,2.38494695698092,3.21639041369785
6.30231272968775,4.12080348335583,3.52352097050243
1.26374731982115,4.44009328097895,3.39901002696267
7.07919536441042,3.53564319245273,3.43499664500497
4.71567543767244,3.94689750182261,3.77523722035709
-0.411370538471403,5.30136270972422,3.37609363101074
2.41275900365207,4.96013062490118,3.58573765118578
3.94164599925572,3.68136534244393,3.42853162517091
4.53113479385468,5.56554133588169,3.61926461996167
2.88286815684642,2.07837629260201,3.57761111121898
3.72398046367744,3.129485908478,3.99283873442388
3.19723596307543,3.09775704028843,3.70543959110765
5.61539592260747,4.60854531249401,3.68367829448471
4.44844847519898,4.52655047547016,3.81845593168545
3.13852019852643,4.8208321770508,3.6639303010163
6.85178556948306,3.48175484095841,3.63467014552306
4.43632024779588,5.38443429215541,3.45760695120955
5.65756649382763,3.7057800684262,3.70050118529211
3.56397430928864,3.97469690930008,3.70769012820672
1.1695283422093,3.75482100930198,3.7057419021279
8.98088552844519,6.19430089793132,3.34804875410709
4.25772811295478,3.76618018100697,3.705914513831
5.5281270839986,3.68455662360978,3.67446327265266
2.14792359049249,3.42702337228205,3.57501780977263
4.26013097606185,3.33394119169432,3.51825182262403
2.61407316923474,2.61910255929986,3.29844263099151
2.87070132719507,3.74097614773659,3.59941877296499
3.12278166264341,4.10402338529232,3.70801016149778
5.25892562995961,3.28241094981487,3.34382211728844
7.09120666088624,4.66189595589787,3.49040565160029
7.07279797206845,3.26622292640694,3.64172856041547
1.52916780690893,3.90243222790551,3.3337247187761
3.73942515540045,2.91664359136619,3.27071336206968
2.99726600443958,3.88774390334807,3.17324288404072
2.62763517264743,2.61856845124134,3.56867881327238
5.17840958357035,3.50266356159267,3.37680447752787
2.10710023602141,3.19364113877603,3.28913588368089
5.1946217336267,4.10368293588865,3.34900986937572
6.66877652310672,2.20566025841251,3.50799430260943
2.71890845581109,3.8860914512442,3.45957437447346
3.4419854518538,5.2758052254836,3.42541206592642
3.23122964101243,2.75853393228562,3.45593318186678
2.57912759106406,3.60357911804655,3.33923984963847
6.35570926215282,4.80721418736828,3.53243617806911
3.48324512265012,4.54905723528672,3.31360254172991
1.98304133584447,4.36697228017818,3.47597612342425
6.29623617136115,2.36960111104289,3.20065979422384
8.28082620703918,4.37185089511526,3.45599283503956
5.33490826716253,5.11206455396336,3.4312429801938
4.19994866191933,2.11919242066189,3.56249346015926
2.60180109389597,4.78104791289697,3.13944279646818
4.70268132025707,5.85270042851629,3.43642977523518
1.79807642205612,3.85520253687892,3.53939049299022
2.60691363148123,3.23217115990735,3.84710267013436
4.61820409777189,4.01525735506021,3.43072716478161
4.17070572855423,4.86192923567668,3.7116642496953
3.47035169730478,3.68988024412267,3.29973836454641
2.75413362978334,2.2111978844326,3.47541697511272
7.28618909931334,4.20204351405688,3.39976742708264
7.01104783252288,5.45031058761795,3.39364606412249
4.58891492177542,3.84258380549541,3.41038452952265
